_id,ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,cik,Formatted Date,ticker/date,merged_data
66207532148fecfa8a159e06,AOS,A O Smith Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/73381be8-80eb-11ea-b385-00000000092a.png,https://www.aosmith.com/,A,High,BB,Medium,BB,Medium,510,315,310,1135,BBB,High,91142,04/16/2022,AOS04/16/2022,[]
66207532148fecfa8a159e07,ANET,Arista Networks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Communications,https://static.finnhub.io/logo/5c1639fa-81b4-11ea-a6d0-00000000092a.png,https://www.arista.com/en/,BBB,High,BB,Medium,B,Medium,444,310,295,1049,BBB,High,1596532,04/16/2022,ANET04/16/2022,[]
66207532148fecfa8a159e08,AVY,Avery Dennison Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,https://static.finnhub.io/logo/79d9e86c-80eb-11ea-acfe-00000000092a.png,https://www.averydennison.com/,A,High,BB,Medium,BB,Medium,535,347,325,1207,A,High,8818,04/16/2022,AVY04/16/2022,[]
66207532148fecfa8a159e09,BA,Boeing Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/7f18239e-80eb-11ea-b544-00000000092a.png,https://www.boeing.com/,B,Medium,B,Medium,B,Medium,220,224,235,679,B,Medium,12927,09/21/2022,BA09/21/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b2476'), 'ticker': 'BA', 'Adj Close': 143.2899932861328, 'Close': 143.2899932861328, 'High': 149.8699951171875, 'Low': 143.2100067138672, 'Open': 146.77000427246094, 'Volume': 6244300.0, 'Formatted Date': '09/21/2022', 'ticker/date': 'BA09/21/2022'}]"
66207532148fecfa8a159e0a,BAC,Bank of America Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAC.png,https://www.bankofamerica.com,B,Medium,BB,Medium,B,Medium,220,394,265,879,BB,Medium,70858,04/16/2022,BAC04/16/2022,[]
66207532148fecfa8a159e0b,AON,Aon PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/aa9668652232c8e21ee7ff27ca3f3a49a12c07c6d86670032b41608efb282982.png,https://www.aon.com/,BBB,High,BB,Medium,B,Medium,485,304,288,1077,BBB,High,315293,04/16/2022,AON04/16/2022,[]
66207532148fecfa8a159e0c,BAX,Baxter International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/7fd00f9c-80eb-11ea-95bb-00000000092a.png,https://www.baxter.com/,A,High,BB,Medium,BB,Medium,500,316,300,1116,BBB,High,10456,04/16/2022,BAX04/16/2022,[]
66207532148fecfa8a159e0d,BBWI,Bath & Body Works Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/1b846d4a-80ec-11ea-b03e-00000000092a.png,https://www.bbwinc.com/,A,High,BB,Medium,BB,Medium,525,303,300,1128,BBB,High,701985,11/06/2022,BBWI11/06/2022,[]
66207532148fecfa8a159e0e,BDX,Becton Dickinson and Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/82e1f20c-80eb-11ea-b25d-00000000092a.png,https://www.bd.com/,AA,Excellent,BB,Medium,BB,Medium,607,384,315,1306,A,High,10795,04/16/2022,BDX04/16/2022,[]
66207532148fecfa8a159e0f,BIO,Bio Rad Laboratories Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/44edee0a-80df-11ea-9ec3-00000000092a.png,https://www.bio-rad.com/,B,Medium,B,Medium,BB,Medium,275,227,300,802,BB,Medium,12208,04/16/2022,BIO04/16/2022,[]
66207532148fecfa8a159e10,BBY,Best Buy Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/81b71688-80eb-11ea-8a5b-00000000092a.png,https://www.bestbuy.com/,BBB,High,B,Medium,BB,Medium,430,231,300,961,BBB,High,764478,04/16/2022,BBY04/16/2022,[]
66207532148fecfa8a159e11,BK,Bank of New York Mellon Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/f1e8660c-8278-11ea-a415-00000000092a.png,https://www.bnymellon.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,1390777,04/16/2022,BK04/16/2022,[]
66207532148fecfa8a159e12,AXP,American Express Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/7c511c66-80eb-11ea-83d7-00000000092a.png,https://www.americanexpress.com/,B,Medium,B,Medium,B,Medium,230,226,208,664,B,Medium,4962,04/16/2022,AXP04/16/2022,[]
66207532148fecfa8a159e13,BR,Broadridge Financial Solutions Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/8c4db812-80eb-11ea-a03a-00000000092a.png,https://www.broadridge.com/,A,High,BB,Medium,BB,Medium,550,313,325,1188,BBB,High,1383312,04/16/2022,BR04/16/2022,[]
66207532148fecfa8a159e14,BMY,Bristol-Myers Squibb Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/8b628318-80eb-11ea-93a2-00000000092a.png,https://www.bms.com/,A,High,BB,Medium,BB,Medium,500,321,310,1131,BBB,High,14272,04/16/2022,BMY04/16/2022,[]
66207532148fecfa8a159e15,BRO,Brown & Brown Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/8d4bb0d8-80eb-11ea-b804-00000000092a.png,https://www.bbinsurance.com/,BBB,High,BB,Medium,BB,Medium,405,320,300,1025,BBB,High,79282,04/16/2022,BRO04/16/2022,[]
66207532148fecfa8a159e16,AZO,Autozone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/7e0ca700-80eb-11ea-bd89-00000000092a.png,https://www.autozone.com/,B,Medium,B,Medium,B,Medium,260,222,213,695,B,Medium,866787,04/16/2022,AZO04/16/2022,[]
66207532148fecfa8a159e17,BSX,Boston Scientific Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/8ee22dde-80eb-11ea-9789-00000000092a.png,https://www.bostonscientific.com/,A,High,BB,Medium,BB,Medium,525,399,300,1224,A,High,885725,04/16/2022,BSX04/16/2022,[]
66207532148fecfa8a159e18,BX,Blackstone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/933284c8-80eb-11ea-b057-00000000092a.png,https://www.blackstone.com/,A,High,BB,Medium,BB,Medium,534,343,320,1197,BBB,High,1393818,04/16/2022,BX04/16/2022,[]
66207532148fecfa8a159e19,BXP,Boston Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/908869c8-80eb-11ea-b9d6-00000000092a.png,https://www.bxp.com/,A,High,BB,Medium,BB,Medium,532,339,305,1176,BBB,High,1037540,04/16/2022,BXP04/16/2022,[]
66207532148fecfa8a159e1a,C,Citigroup Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/93e64c9c-80eb-11ea-805d-00000000092a.png,http://www.citigroup.com/,A,High,BB,Medium,BB,Medium,515,300,303,1118,BBB,High,831001,04/16/2022,C04/16/2022,[]
66207532148fecfa8a159e1b,SIVB,SVB Financial Group,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/1fbbb8c43e148c0b3b8648e5ec5a5d9008616203f19162e3973e79435b02ea11.png,https://www.svb.com/,A,High,BB,Medium,BB,Medium,510,340,300,1150,BBB,High,719739,04/19/2022,SIVB04/19/2022,[]
66207532148fecfa8a159e1c,CAT,Caterpillar Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/4295903678.jpeg,https://www.caterpillar.com/en.html,B,Medium,B,Medium,B,Medium,235,239,235,709,B,Medium,18230,07/06/2022,CAT07/06/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b39cf'), 'ticker': 'CAT', 'Adj Close': 165.80262756347656, 'Close': 172.30999755859375, 'High': 174.6699981689453, 'Low': 169.2899932861328, 'Open': 173.47999572753906, 'Volume': 3190600.0, 'Formatted Date': '07/06/2022', 'ticker/date': 'CAT07/06/2022'}]"
66207532148fecfa8a159e1d,CDAY,Ceridian HCM Holding Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/3da179a75ee0a0b5064738cfdc79ace212dc770b203df04d3ffbfe92274e0663.png,https://investors.ceridian.com/overview/default.aspx,A,High,BB,Medium,BB,Medium,530,379,320,1229,A,High,1725057,04/21/2022,CDAY04/21/2022,[]
66207532148fecfa8a159e1e,CCI,Crown Castle Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/9955c1da-80eb-11ea-9b73-00000000092a.png,https://www.crowncastle.com/,A,High,BB,Medium,B,Medium,500,300,200,1000,BBB,High,1051470,09/16/2022,CCI09/16/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b6528'), 'ticker': 'CCI', 'Adj Close': 150.58889770507812, 'Close': 163.22000122070312, 'High': 163.74000549316406, 'Low': 161.08999633789062, 'Open': 162.6699981689453, 'Volume': 2378500.0, 'Formatted Date': '09/16/2022', 'ticker/date': 'CCI09/16/2022'}]"
66207532148fecfa8a159e1f,CBRE,CBRE Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/96608490-80eb-11ea-a287-00000000092a.png,https://www.cbre.us,B,Medium,B,Medium,B,Medium,200,209,200,609,B,Medium,1138118,10/06/2022,CBRE10/06/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b3c13'), 'ticker': 'CBRE', 'Adj Close': 71.66999816894531, 'Close': 71.66999816894531, 'High': 73.33000183105469, 'Low': 71.37000274658203, 'Open': 72.94999694824219, 'Volume': 2015400.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'CBRE10/06/2022'}]"
66207532148fecfa8a159e20,CARR,Carrier Global Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/603e44f9a46419a67a8a0e59358d8fa90f116ba0bd9735830f2b11886a71fd52.png,https://www.carrier.com/,B,Medium,B,Medium,B,Medium,210,258,226,694,B,Medium,1783180,04/21/2022,CARR04/21/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b37a8'), 'ticker': 'CARR', 'Adj Close': 42.81999969482422, 'Close': 42.81999969482422, 'High': 44.68000030517578, 'Low': 42.56999969482422, 'Open': 43.869998931884766, 'Volume': 3841000.0, 'Formatted Date': '04/21/2022', 'ticker/date': 'CARR04/21/2022'}]"
66207532148fecfa8a159e21,DRI,Darden Restaurants Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/c375d95c-80eb-11ea-817c-00000000092a.png,https://www.darden.com,A,High,BB,Medium,BB,Medium,515,309,300,1124,BBB,High,940944,04/17/2022,DRI04/17/2022,[]
66207532148fecfa8a159e22,CE,Celanese Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/9a354dde-80eb-11ea-9454-00000000092a.png,https://www.celanese.com/,A,High,BB,Medium,BB,Medium,500,319,300,1119,BBB,High,1306830,10/06/2022,CE10/06/2022,"[{'_id': ObjectId('6620751f4844cc0adb0b3dfe'), 'ticker': 'CE', 'Adj Close': 89.29521942138672, 'Close': 92.58000183105467, 'High': 94.9499969482422, 'Low': 92.23999786376952, 'Open': 93.43000030517578, 'Volume': 1063000.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'CE10/06/2022'}]"
66207532148fecfa8a159e23,DHI,D R Horton Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/397ce09a79a25513f426bce1f02302bbe45178c074100dbe1c09d74d3fcaaa80.png,https://www.drhorton.com/,B,Medium,B,Medium,B,Medium,250,271,205,726,B,Medium,882184,04/17/2022,DHI04/17/2022,[]
66207532148fecfa8a159e24,CMG,Chipotle Mexican Grill Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/a551a6c2-80eb-11ea-a89e-00000000092a.png,https://www.chipotle.com/,B,Medium,B,Medium,B,Medium,210,241,213,664,B,Medium,1058090,04/16/2022,CMG04/16/2022,[]
66207532148fecfa8a159e25,DOV,Dover Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/c1b83b1a-80eb-11ea-957d-00000000092a.png,https://www.dovercorporation.com/,A,High,BB,Medium,BB,Medium,500,320,305,1125,BBB,High,29905,04/17/2022,DOV04/17/2022,[]
