_id,ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,cik,Formatted Date,ticker/date,merged_data
662183c596f3d99ad1a24569,QRVO,Qorvo Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/6008ddde-80d1-11ea-8e0e-00000000092a.png,https://www.qorvo.com/,A,High,BB,Medium,BB,Medium,535,310,305,1150,BBB,High,1604778,04/19/2022,QRVO04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9210856'), 'ticker': 'QRVO', 'Adj Close': 117.33999633789062, 'Close': 117.33999633789062, 'High': 117.66000366210938, 'Low': 115.16000366210938, 'Open': 115.43000030517578, 'Volume': 740100.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'QRVO04/19/2022'}"
662183c596f3d99ad1a2456a,PTC,PTC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/29d81df0-80e1-11ea-8920-00000000092a.png,https://www.ptc.com/,A,High,BB,Medium,BB,Medium,550,302,308,1160,BBB,High,857005,04/19/2022,PTC04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9210565'), 'ticker': 'PTC', 'Adj Close': 99.91999816894533, 'Close': 99.91999816894533, 'High': 100.77999877929688, 'Low': 98.81999969482422, 'Open': 99.37999725341795, 'Volume': 478700.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'PTC04/19/2022'}"
662183c596f3d99ad1a2456c,PYPL,PayPal Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/58e310c0-80d2-11ea-8993-00000000092a.png,https://www.paypal.com/,BB,Medium,B,Medium,B,Medium,370,244,285,899,BB,Medium,1633917,04/18/2022,PYPL04/18/2022,"{'_id': ObjectId('662183b3f6fcf517c920f2c6'), 'ticker': 'PYPL', 'Adj Close': 100.58000183105467, 'Close': 100.58000183105467, 'High': 103.0, 'Low': 99.13500213623048, 'Open': 102.0500030517578, 'Volume': 15342400.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'PYPL04/18/2022'}"
662183c596f3d99ad1a2456d,REGN,Regeneron Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/94aceb0a-80e0-11ea-a230-00000000092a.png,https://www.regeneron.com/,A,High,BB,Medium,BB,Medium,505,327,305,1137,BBB,High,872589,04/19/2022,REGN04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c921112c'), 'ticker': 'REGN', 'Adj Close': 716.219970703125, 'Close': 716.219970703125, 'High': 725.8099975585938, 'Low': 710.5999755859375, 'Open': 724.2000122070312, 'Volume': 468000.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'REGN04/19/2022'}"
662183c596f3d99ad1a2456f,SNPS,Synopsys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/b5dff9e4-80e0-11ea-b347-00000000092a.png,https://www.synopsys.com/,A,High,BB,Medium,BB,Medium,525,316,315,1156,BBB,High,883241,04/19/2022,SNPS04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213282'), 'ticker': 'SNPS', 'Adj Close': 306.3299865722656, 'Close': 306.3299865722656, 'High': 307.19000244140625, 'Low': 294.739990234375, 'Open': 294.739990234375, 'Volume': 679600.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'SNPS04/19/2022'}"
662183c596f3d99ad1a24571,STX,Seagate Technology Holdings PLC,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/1b9ae09b2197a137d5e26ef7606d068678109eab18fefac2f4994c3ab827a080.png,https://investors.seagate.com/overview/default.aspx,A,High,BB,Medium,BB,Medium,540,355,300,1195,BBB,High,1137789,04/19/2022,STX04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9211fe1'), 'ticker': 'STX', 'Adj Close': 84.12999725341797, 'Close': 84.12999725341797, 'High': 84.44000244140625, 'Low': 81.27999877929688, 'Open': 81.51000213623047, 'Volume': 1865400.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'STX04/19/2022'}"
662183c596f3d99ad1a24572,TER,Teradyne Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/8211e574-80ec-11ea-b01d-00000000092a.png,https://www.teradyne.com/,A,High,BB,Medium,BB,Medium,507,328,315,1150,BBB,High,97210,04/19/2022,TER04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213d4b'), 'ticker': 'TER', 'Adj Close': 112.61000061035156, 'Close': 112.61000061035156, 'High': 112.97000122070312, 'Low': 107.30999755859376, 'Open': 108.62000274658205, 'Volume': 1620700.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TER04/19/2022'}"
662183c596f3d99ad1a24573,SWKS,Skyworks Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/6d9737aa218175cf0ecab9fbfde6531a45cb826eab7877356403e5b905bcca2f.png,https://www.skyworksinc.com/,A,High,BB,Medium,B,Medium,515,303,270,1088,BBB,High,4127,04/19/2022,SWKS04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c92124c5'), 'ticker': 'SWKS', 'Adj Close': 116.05653381347656, 'Close': 122.0, 'High': 122.1999969482422, 'Low': 118.16000366210938, 'Open': 119.48999786376952, 'Volume': 1564300.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'SWKS04/19/2022'}"
662183c596f3d99ad1a24574,TRMB,Trimble Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/f89b3dba-80e0-11ea-a642-00000000092a.png,https://www.trimble.com/,A,High,BBB,High,BB,Medium,550,415,315,1280,A,High,864749,04/19/2022,TRMB04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9214718'), 'ticker': 'TRMB', 'Adj Close': 69.30999755859375, 'Close': 69.30999755859375, 'High': 69.38999938964844, 'Low': 66.9000015258789, 'Open': 66.93000030517578, 'Volume': 529600.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TRMB04/19/2022'}"
662183c596f3d99ad1a24575,TROW,T Rowe Price Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,https://static.finnhub.io/logo/f20081c2-80e0-11ea-aa51-00000000092a.png,https://www.troweprice.com,A,High,BB,Medium,BB,Medium,510,325,310,1145,BBB,High,1113169,04/19/2022,TROW04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213572'), 'ticker': 'TROW', 'Adj Close': 132.90150451660156, 'Close': 145.1199951171875, 'High': 145.30999755859375, 'Low': 139.5800018310547, 'Open': 139.5800018310547, 'Volume': 1012900.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TROW04/19/2022'}"
662183c596f3d99ad1a24576,TTWO,Take-Two Interactive Software Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,https://static.finnhub.io/logo/c1e64458-80e0-11ea-8873-00000000092a.png,https://www.take2games.com/,B,Medium,BB,Medium,BB,Medium,225,307,310,842,BB,Medium,946581,04/19/2022,TTWO04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c921366e'), 'ticker': 'TTWO', 'Adj Close': 140.3699951171875, 'Close': 140.3699951171875, 'High': 140.69000244140625, 'Low': 134.49000549316406, 'Open': 134.5399932861328, 'Volume': 2485900.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TTWO04/19/2022'}"
662183c596f3d99ad1a24577,TSLA,Tesla Inc,USD,NASDAQ NMS - GLOBAL MARKET,Automobiles,https://static.finnhub.io/logo/2dd96524-80c9-11ea-aaac-00000000092a.png,https://www.tesla.com/,A,High,CCC,Low,B,Medium,555,160,278,993,BBB,High,1318605,04/19/2022,TSLA04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213e45'), 'ticker': 'TSLA', 'Adj Close': 342.7166748046875, 'Close': 342.7166748046875, 'High': 344.9800109863281, 'Low': 331.77667236328125, 'Open': 335.0199890136719, 'Volume': 49847700.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TSLA04/19/2022'}"
662183c596f3d99ad1a24579,TXN,Texas Instruments Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/8e047d7e-80ec-11ea-a11f-00000000092a.png,https://www.ti.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,97476,04/19/2022,TXN04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213f41'), 'ticker': 'TXN', 'Adj Close': 179.05999755859375, 'Close': 179.05999755859375, 'High': 179.33999633789062, 'Low': 175.22999572753906, 'Open': 175.41000366210938, 'Volume': 4671900.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TXN04/19/2022'}"
662183c596f3d99ad1a2457a,TMUS,T-Mobile US Inc,USD,NASDAQ NMS - GLOBAL MARKET,Telecommunication,https://static.finnhub.io/logo/4ffaa8b8-80ec-11ea-94ca-00000000092a.png,https://www.t-mobile.com/,BB,Medium,BB,Medium,B,Medium,342,331,230,903,BBB,High,1283699,04/19/2022,TMUS04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9213484'), 'ticker': 'TMUS', 'Adj Close': 131.73777770996094, 'Close': 132.83999633789062, 'High': 133.22000122070312, 'Low': 129.44000244140625, 'Open': 129.64999389648438, 'Volume': 3707000.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'TMUS04/19/2022'}"
662183c596f3d99ad1a2457b,UAL,United Airlines Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,https://static.finnhub.io/logo/b3f34b67dcba1725d92ac006206475d24142031e7f30415f77010a101e9fae1b.png,https://ir.united.com/,B,Medium,B,Medium,B,Medium,205,203,221,629,B,Medium,100517,04/19/2022,UAL04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9214fec'), 'ticker': 'UAL', 'Adj Close': 45.95000076293945, 'Close': 45.95000076293945, 'High': 46.13999938964844, 'Low': 44.47999954223633, 'Open': 44.52000045776367, 'Volume': 13667400.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'UAL04/19/2022'}"
662183c596f3d99ad1a2457c,VRSK,Verisk Analytics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,https://static.finnhub.io/logo/fe905336-80fe-11ea-adc8-00000000092a.png,https://www.verisk.com,AA,Excellent,BB,Medium,BB,Medium,615,366,300,1281,A,High,1442145,04/19/2022,VRSK04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c92158bf'), 'ticker': 'VRSK', 'Adj Close': 215.3300018310547, 'Close': 215.3300018310547, 'High': 215.77999877929688, 'Low': 211.19000244140625, 'Open': 211.2100067138672, 'Volume': 1040900.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'VRSK04/19/2022'}"
662183c596f3d99ad1a2457d,ULTA,Ulta Beauty Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/d10866ba-80e0-11ea-9adf-00000000092a.png,https://www.ulta.com/,B,Medium,B,Medium,B,Medium,205,242,200,647,B,Medium,1403568,04/19/2022,ULTA04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9214df3'), 'ticker': 'ULTA', 'Adj Close': 428.3699951171875, 'Close': 428.3699951171875, 'High': 431.05999755859375, 'Low': 414.2000122070313, 'Open': 415.2000122070313, 'Volume': 906800.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'ULTA04/19/2022'}"
662183c596f3d99ad1a2457e,VRTX,Vertex Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,https://static.finnhub.io/logo/feec7ad8-80e0-11ea-ac96-00000000092a.png,https://www.vrtx.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,875320,04/19/2022,VRTX04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9215ab5'), 'ticker': 'VRTX', 'Adj Close': 282.5199890136719, 'Close': 282.5199890136719, 'High': 284.3099975585937, 'Low': 279.5899963378906, 'Open': 282.989990234375, 'Volume': 1354100.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'VRTX04/19/2022'}"
662183c596f3d99ad1a24580,VRSN,Verisign Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/9adf6b51871316924a9578bea95b2d64a4227d34ba3b664d3826fdba28ff23ae.png,https://www.verisign.com/,A,High,BB,Medium,BB,Medium,548,354,325,1227,A,High,1014473,04/19/2022,VRSN04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c92157c3'), 'ticker': 'VRSN', 'Adj Close': 218.27999877929688, 'Close': 218.27999877929688, 'High': 218.6100006103516, 'Low': 212.16000366210932, 'Open': 212.72000122070312, 'Volume': 356900.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'VRSN04/19/2022'}"
662183c596f3d99ad1a24581,WBA,Walgreens Boots Alliance Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/9cc9acf0-80ec-11ea-a362-00000000092a.png,https://www.walgreensbootsalliance.com/,A,High,BB,Medium,BB,Medium,515,325,300,1140,BBB,High,1618921,04/19/2022,WBA04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c921618f'), 'ticker': 'WBA', 'Adj Close': 40.60813903808594, 'Close': 45.59999847412109, 'High': 45.65999984741211, 'Low': 44.65999984741211, 'Open': 44.68999862670898, 'Volume': 5328200.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'WBA04/19/2022'}"
662183c596f3d99ad1a24582,XEL,Xcel Energy Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/ad4fb250-80ec-11ea-950a-00000000092a.png,https://www.xcelenergy.com/,B,Medium,B,Medium,B,Medium,223,201,205,629,B,Medium,72903,04/20/2022,XEL04/20/2022,"{'_id': ObjectId('662183b3f6fcf517c921723c'), 'ticker': 'XEL', 'Adj Close': 70.61776733398438, 'Close': 75.3499984741211, 'High': 75.77999877929688, 'Low': 75.11000061035156, 'Open': 75.41999816894531, 'Volume': 3317700.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'XEL04/20/2022'}"
662183c596f3d99ad1a24583,NTAP,NetApp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/8aa1beee-80e0-11ea-85fc-00000000092a.png,https://www.netapp.com/,A,High,BB,Medium,BB,Medium,545,359,325,1229,A,High,1002047,04/18/2022,NTAP04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920d26b'), 'ticker': 'NTAP', 'Adj Close': 76.1500015258789, 'Close': 76.1500015258789, 'High': 76.5, 'Low': 75.44999694824219, 'Open': 75.5, 'Volume': 1229000.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'NTAP04/18/2022'}"
662183c596f3d99ad1a24584,ZBRA,Zebra Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/19363bc2-80e1-11ea-be98-00000000092a.png,https://www.zebra.com/,BB,Medium,BB,Medium,BB,Medium,320,317,300,937,BBB,High,877212,04/20/2022,ZBRA04/20/2022,"{'_id': ObjectId('662183b3f6fcf517c921752f'), 'ticker': 'ZBRA', 'Adj Close': 398.4200134277344, 'Close': 398.4200134277344, 'High': 409.8999938964844, 'Low': 397.5, 'Open': 409.0700073242188, 'Volume': 358400.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'ZBRA04/20/2022'}"
662183c596f3d99ad1a24588,WYNN,Wynn Resorts Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/acba626ebfc3757928c79f34ba0291de64d34a185fce74db448210806384f2dd.png,https://www.wynnresorts.com/,B,Medium,B,Medium,B,Medium,225,201,200,626,B,Medium,1174922,04/20/2022,WYNN04/20/2022,"{'_id': ObjectId('662183b3f6fcf517c9217143'), 'ticker': 'WYNN', 'Adj Close': 76.96199035644531, 'Close': 77.75, 'High': 79.27999877929688, 'Low': 77.55999755859375, 'Open': 77.80999755859375, 'Volume': 1964100.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'WYNN04/20/2022'}"
662183c596f3d99ad1a245a4,APTV,Aptiv PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,https://static.finnhub.io/logo/56ba8998-80cb-11ea-ade4-00000000092a.png,https://www.aptiv.com,A,High,BB,Medium,BB,Medium,555,339,310,1204,A,High,1521332,10/06/2022,APTV10/06/2022,"{'_id': ObjectId('662183b1f6fcf517c91fb39b'), 'ticker': 'APTV', 'Adj Close': 88.37000274658203, 'Close': 88.37000274658203, 'High': 88.69999694824219, 'Low': 86.37999725341797, 'Open': 86.69000244140625, 'Volume': 1710300.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'APTV10/06/2022'}"
662183c596f3d99ad1a245a7,BA,Boeing Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/7f18239e-80eb-11ea-b544-00000000092a.png,https://www.boeing.com/,B,Medium,B,Medium,B,Medium,220,224,235,679,B,Medium,12927,09/21/2022,BA09/21/2022,"{'_id': ObjectId('662183b1f6fcf517c91fcf04'), 'ticker': 'BA', 'Adj Close': 143.2899932861328, 'Close': 143.2899932861328, 'High': 149.8699951171875, 'Low': 143.2100067138672, 'Open': 146.77000427246094, 'Volume': 6244300.0, 'Formatted Date': '09/21/2022', 'ticker/date': 'BA09/21/2022'}"
662183c596f3d99ad1a245b7,CAT,Caterpillar Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/4295903678.jpeg,https://www.caterpillar.com/en.html,B,Medium,B,Medium,B,Medium,235,239,235,709,B,Medium,18230,07/06/2022,CAT07/06/2022,"{'_id': ObjectId('662183b1f6fcf517c91fe460'), 'ticker': 'CAT', 'Adj Close': 165.80262756347656, 'Close': 172.30999755859375, 'High': 174.6699981689453, 'Low': 169.2899932861328, 'Open': 173.47999572753906, 'Volume': 3190600.0, 'Formatted Date': '07/06/2022', 'ticker/date': 'CAT07/06/2022'}"
662183c596f3d99ad1a245ba,CCI,Crown Castle Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/9955c1da-80eb-11ea-9b73-00000000092a.png,https://www.crowncastle.com/,A,High,BB,Medium,B,Medium,500,300,200,1000,BBB,High,1051470,09/16/2022,CCI09/16/2022,"{'_id': ObjectId('662183b1f6fcf517c9200fb9'), 'ticker': 'CCI', 'Adj Close': 150.58889770507812, 'Close': 163.22000122070312, 'High': 163.74000549316406, 'Low': 161.08999633789062, 'Open': 162.6699981689453, 'Volume': 2378500.0, 'Formatted Date': '09/16/2022', 'ticker/date': 'CCI09/16/2022'}"
662183c596f3d99ad1a245bb,CARR,Carrier Global Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/603e44f9a46419a67a8a0e59358d8fa90f116ba0bd9735830f2b11886a71fd52.png,https://www.carrier.com/,B,Medium,B,Medium,B,Medium,210,258,226,694,B,Medium,1783180,04/21/2022,CARR04/21/2022,"{'_id': ObjectId('662183b1f6fcf517c91fe237'), 'ticker': 'CARR', 'Adj Close': 42.81999969482422, 'Close': 42.81999969482422, 'High': 44.68000030517578, 'Low': 42.56999969482422, 'Open': 43.869998931884766, 'Volume': 3841000.0, 'Formatted Date': '04/21/2022', 'ticker/date': 'CARR04/21/2022'}"
662183c596f3d99ad1a245bc,CBRE,CBRE Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/96608490-80eb-11ea-a287-00000000092a.png,https://www.cbre.us,B,Medium,B,Medium,B,Medium,200,209,200,609,B,Medium,1138118,10/06/2022,CBRE10/06/2022,"{'_id': ObjectId('662183b1f6fcf517c91fe694'), 'ticker': 'CBRE', 'Adj Close': 71.66999816894531, 'Close': 71.66999816894531, 'High': 73.33000183105469, 'Low': 71.37000274658203, 'Open': 72.94999694824219, 'Volume': 2015400.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'CBRE10/06/2022'}"
662183c596f3d99ad1a245bf,CE,Celanese Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/9a354dde-80eb-11ea-9454-00000000092a.png,https://www.celanese.com/,A,High,BB,Medium,BB,Medium,500,319,300,1119,BBB,High,1306830,10/06/2022,CE10/06/2022,"{'_id': ObjectId('662183b1f6fcf517c91fe88d'), 'ticker': 'CE', 'Adj Close': 89.29521942138672, 'Close': 92.58000183105467, 'High': 94.9499969482422, 'Low': 92.23999786376952, 'Open': 93.43000030517578, 'Volume': 1063000.0, 'Formatted Date': '10/06/2022', 'ticker/date': 'CE10/06/2022'}"
662183c596f3d99ad1a245c3,DGX,Quest Diagnostics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/bcfcc2be-80eb-11ea-b2d4-00000000092a.png,https://www.questdiagnostics.com/,B,Medium,BB,Medium,B,Medium,230,300,205,735,B,Medium,1022079,04/19/2022,DGX04/19/2022,"{'_id': ObjectId('662183b3f6fcf517c9210b4a'), 'ticker': 'DGX', 'Adj Close': 130.34552001953125, 'Close': 135.8800048828125, 'High': 136.9600067138672, 'Low': 133.22999572753906, 'Open': 133.75, 'Volume': 1056100.0, 'Formatted Date': '04/19/2022', 'ticker/date': 'DGX04/19/2022'}"
662183c596f3d99ad1a245d5,WDC,Western Digital Corp,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/614eaedc2d32b02535d899770c447ff80b1fef23bd17a0f30cec4ea863891044.png,https://www.westerndigital.com/,A,High,BB,Medium,B,Medium,545,339,260,1144,BBB,High,106040,04/20/2022,WDC04/20/2022,"{'_id': ObjectId('662183b3f6fcf517c9216b61'), 'ticker': 'WDC', 'Adj Close': 49.5, 'Close': 49.5, 'High': 50.65999984741211, 'Low': 49.400001525878906, 'Open': 49.43999862670898, 'Volume': 3531500.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'WDC04/20/2022'}"
662183c596f3d99ad1a245da,JNJ,Johnson & Johnson,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/0a900736-80ec-11ea-8224-00000000092a.png,https://www.jnj.com/,A,High,BB,Medium,BB,Medium,565,308,300,1173,BBB,High,200406,04/18/2022,JNJ04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c92091b5'), 'ticker': 'JNJ', 'Adj Close': 177.66000366210938, 'Close': 177.66000366210938, 'High': 180.38999938964844, 'Low': 176.74000549316406, 'Open': 179.72999572753906, 'Volume': 6318700.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'JNJ04/18/2022'}"
662183c596f3d99ad1a245db,JPM,JPMorgan Chase & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/0bf9570a-80ec-11ea-9e21-00000000092a.png,https://www.jpmorganchase.com/,A,High,BB,Medium,BB,Medium,505,319,338,1162,BBB,High,19617,04/18/2022,JPM04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c92093ab'), 'ticker': 'JPM', 'Adj Close': 121.09403228759766, 'Close': 128.4600067138672, 'High': 129.24000549316406, 'Low': 125.54000091552734, 'Open': 125.66999816894533, 'Volume': 11834400.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'JPM04/18/2022'}"
662183c596f3d99ad1a245dd,MCD,McDonald's Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/1fc48922e8f6853d63649be8c022bc451941771d13aefd69960f6bd1c6e726ed.png,https://www.mcdonalds.com/us/en-us.html,A,High,BB,Medium,BB,Medium,505,326,305,1136,BBB,High,63908,04/18/2022,MCD04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920b9e8'), 'ticker': 'MCD', 'Adj Close': 251.0599975585937, 'Close': 251.0599975585937, 'High': 252.4900054931641, 'Low': 249.1300048828125, 'Open': 249.6300048828125, 'Volume': 1426600.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'MCD04/18/2022'}"
662183c596f3d99ad1a245de,LIN,Linde PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/b8fe2cdc-81d4-11ea-bd4e-00000000092a.png,https://www.linde.com/,B,Medium,B,Medium,B,Medium,210,240,275,725,B,Medium,1707925,04/20/2022,LIN04/20/2022,"{'_id': ObjectId('662183b2f6fcf517c920a749'), 'ticker': 'LIN', 'Adj Close': 326.3699951171875, 'Close': 326.3699951171875, 'High': 327.8699951171875, 'Low': 319.9200134277344, 'Open': 319.9200134277344, 'Volume': 1957100.0, 'Formatted Date': '04/20/2022', 'ticker/date': 'LIN04/20/2022'}"
662183c596f3d99ad1a245e0,LYB,LyondellBasell Industries NV,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/d3871fc8-80c9-11ea-8168-00000000092a.png,https://www.lyondellbasell.com/,A,High,BB,Medium,BB,Medium,587,352,330,1269,A,High,1489393,04/18/2022,LYB04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920ae24'), 'ticker': 'LYB', 'Adj Close': 108.9499969482422, 'Close': 108.9499969482422, 'High': 109.02999877929688, 'Low': 107.33999633789062, 'Open': 107.56999969482422, 'Volume': 1643700.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'LYB04/18/2022'}"
662183c596f3d99ad1a245e1,MCO,Moody's Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/21b77074-80ec-11ea-a2fe-00000000092a.png,https://www.moodys.com/,A,High,BB,Medium,B,Medium,515,308,235,1058,BBB,High,1059556,04/18/2022,MCO04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920cc89'), 'ticker': 'MCO', 'Adj Close': 322.086181640625, 'Close': 328.2300109863281, 'High': 330.5899963378906, 'Low': 326.3599853515625, 'Open': 327.510009765625, 'Volume': 643900.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'MCO04/18/2022'}"
662183c596f3d99ad1a245e2,LDOS,Leidos Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,https://static.finnhub.io/logo/6a70aab0-80ec-11ea-b140-00000000092a.png,https://www.leidos.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,1336920,04/18/2022,LDOS04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920a551'), 'ticker': 'LDOS', 'Adj Close': 109.26000213623048, 'Close': 109.26000213623048, 'High': 110.31999969482422, 'Low': 108.43000030517578, 'Open': 108.77999877929688, 'Volume': 653800.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'LDOS04/18/2022'}"
662183c596f3d99ad1a245e3,MCK,Mckesson Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/20acef66-80ec-11ea-9004-00000000092a.png,https://www.mckesson.com/,A,High,BB,Medium,BB,Medium,500,303,310,1113,BBB,High,927653,04/18/2022,MCK04/18/2022,"{'_id': ObjectId('662183b2f6fcf517c920bae3'), 'ticker': 'MCK', 'Adj Close': 322.9971008300781, 'Close': 326.6499938964844, 'High': 328.8099975585937, 'Low': 322.7900085449219, 'Open': 323.25, 'Volume': 882900.0, 'Formatted Date': '04/18/2022', 'ticker/date': 'MCK04/18/2022'}"
